0.882448841	EUDAKEYK
0.168208833	RQG
0.552783034	HUWDB
0.980495517	FAFAUXJD
0.319207046	RRVKDBPDS
0.56398017	LRLJQWBTBI
0.061872825	FXBNACOR
0.62549671	CQGZDF
0.190425544	SSBCVARQPP
0.826754027	LYWJFE
0.745335725	RDIKC
0.96399306	PTVKIKD
0.313625605	SBZKN
0.93331119	ZAXWPNNPSE
0.866024083	FJPT
0.696454579	OIMWIEHGDX
0.39853513	YDFWEUJ
0.198331889	HISUURUSS
0.252915965	REVGGK
0.532908782	NPAC
0.190006419	JGZYEHV
0.520574726	BTMXJNTHP
0.593318922	BUXDTMRIJ
0.781762541	WOTW
0.434164335	OTGXDRDJI
0.67609926	GZROKJ
0.042150897	NUHVSR
0.191188134	NELMYSQB
0.867171436	IXZPQJTNO
0.567381391	OBUAYQRY
0.941337329	DFA
0.67921443	HCZAW
0.415665297	SQTTB
0.884220183	TKFEQXVDR
0.261535637	KPRCSV
0.796067376	NKIFLR
0.249574193	UTRR
0.496239129	NSZUNKPO
0.781475682	FNCKCF
0.317111377	SIA
0.905356771	TKOIOODEEP
0.735007485	OVDCJLIVV
0.56449756	BRCGBPF
0.239926175	NOABZXNJF
0.983297817	KQMATZZD
0.635346343	NUOU
0.26724297	VYXTF
0.303241768	PITNAFR
0.85759418	UVHUMWCDN
0.059610944	PJGHHXS
0.499440707	BMECMSZI
0.870160958	TDB
0.584234868	PXRUEBJVHF
0.797067728	AJZTZUAIV
0.643283574	YTYLL
0.817396621	YTSIHPU
0.220225446	MSTAEKWPW
0.531414294	WIXVPO
0.499449152	LNHN
0.521014182	YMCIWACQG
0.77528504	AUPZQHQ
0.98755814	UUF
0.398651588	RQUWKPOYZV
0.021851139	DDN
0.777179653	MKVMBIQJF
0.462416167	JASRBKTPR
0.257879299	EDDPEG
0.173629102	WLKNJ
0.879117749	GWYCXFJZY
0.050706295	FZMK
0.212532426	XVALSVSTJ
0.048996421	GYJWN
0.892234452	AYEVVV
0.373177722	WYQEAZJV
0.483545236	TLWIOSWW
0.832485271	BEGIROUE
0.498628678	QYSZZDLYUW
0.026235022	PQMK
0.005947732	LIUJQX
0.574628278	OWPC
0.491609062	JUSXXOY
0.32596001	BVFKZNLJU
0.300796407	FKWXJ
0.716163435	ZRFDIPFY
0.12154644	LHANFP
0.554766099	ZCH
0.803476579	XYRHW
0.158463133	DSYGAJI
0.995250268	PZXIDTTENT
0.779002586	QLQA
0.707364758	KARGRO
0.582351033	NGWAD
0.048262451	PCX
0.076609862	AVULBBUNFS
0.371613718	VIFSAFOU
0.1072606	EICEOGHUG
0.626988904	HQREUUDN
0.815401432	NMYQWKB
0.356707815	VYXBLMHFG
0.927173931	FMVCRXO
0.764537587	PXJQMJQBS
0.250134498	HGWDBGAOE
0.733847276	FHNGIV
0.871078505	WWOMI
0.663014117	BCORPWNOU
0.699678665	CJHW
0.167582686	UHYE
0.6953237	CZX
0.734298074	FNOBU
0.914095577	DUAJHAHKGL
0.890509583	MCZBUDVRPS
0.985403146	LCAPSCOT
0.888943829	LNRCVRSP
0.472598683	LBKRHIXFN
0.448345794	DNNXT
0.058358161	HBBXVN
0.984864915	IYUYVJSIC
0.545586023	KFKMPMW
0.207641272	QZQGLMOKJ
0.449934921	GCQ
0.324876395	IWBY
0.530605149	PVGGQEXNYU
0.420237945	ITELT
0.537908313	TFY
0.801897961	JTTACCWU
0.928296927	MNOVAJ
0.694380866	XQP
0.140608731	BYHYEXCZOL
0.785805135	EWBSI
0.293066517	FUFPWZ
0.725108579	CQAAMEC
0.494928996	CPZYRXDUFW
0.16675092	NORTETHIM
0.610640133	IPS
0.005143558	JYWUUUDZLZ
0.290744041	SXBVPT
0.101869322	VBBG
0.753635119	CDMC
0.835598575	BNQ
0.368568986	ELZZHOR
0.602719854	PBQV
0.457777312	LXDXKAP
0.942549239	CFWEMWSV
0.723795653	IRLP
0.615094056	BVTO
0.384968816	WDAGUPJWO
0.764364649	VVYPUDJIJY
0.209525474	NIATWGFUG
0.792789717	TJSTY
0.503561176	JHJWEXWY
0.793031251	CHNEX
0.161381542	PYSREIMJMF
0.896744779	PGCJDSCQ
0.80988864	VQFZWAOOO
0.192885656	UBJVOOBZQG
0.862435912	JBEOKQG
0.067369216	KVRSZMB
0.527201412	GGKLN
0.562039665	AHAK
0.168700056	LACRDVBJJY
0.619016842	CZWSURUXR
0.674907548	GXKVX
0.269198217	YBSUGOP
0.78966645	NDESKDWFJ
0.982822553	CPQXGPBCOG
0.581803366	IDDD
0.10181262	DYMLNCJ
0.334387783	UEAYIQMA
0.557646561	RSE
0.755638072	LRHPGAQ
0.785213501	FRSVDKQB
0.657579499	JXNHE
0.086073123	KGPODCM
0.532105251	FJVVYINV
0.028636051	YQZEYWRZ
0.663233905	ZEPTPCUDY
0.022714826	YZWEDK
0.205544946	ERTDI
0.325481725	NNPNUJBXL
0.729313506	EQDALHO
0.935476649	BRPBVXEYJA
0.940849284	QJS
0.930148226	LRYBVXRCIN
0.907382581	ZJICHPCSS
0.716417924	JEKYA
0.817662631	YBQE
0.937382762	PAKKQYDS
0.601470625	GWBIMIB
0.05534129	VAWNKN
0.781102314	SIFQUF
0.994383269	GFNTR
0.049104728	MGNIEYFKE
0.906909239	XSXEC
0.85582505	TRVWQIDGOM
0.474113047	PEANWO
0.103290285	OVBGNNYE
0.05073324	JWTRPERKUZ
0.55030416	UEE
0.981913279	TUWGEYSDM
0.259426763	WXN
0.135601492	EYYY
0.035990181	ZZR
0.372689038	YSUBTF
0.008878762	TNVZITEBLK
0.951589161	DQEOOIY
0.810878802	TKDOCTW
0.223912056	MVDMWGUCE
0.331432542	ECXENYC
0.909111701	GOCLEZTDCY
0.192205581	QMXRALCJ
0.558333903	BIFQOW
0.286201233	CXEPFJYU
0.699131113	UAVIVJWQXW
0.715928133	YBVE
0.470012719	TZSIBRGMY
0.854727999	AHET
0.709429957	GWBYTZUV
0.793433168	KMJ
0.403754899	IAPAWVL
0.251986038	UVP
0.53657084	UTBWKMLR
0.583776453	EOTOVYIH
0.478299475	HPGWGQGGRU
0.673036215	JJXLOOQZK
0.007601249	HSGVDDQRTE
0.622319633	NSD
0.950579055	HGAQBABL
0.664598021	QMTUEV
0.187361249	UYOTS
0.377013972	MDZSAU
0.035356163	UYXWIR
0.103130349	ZRBCNPK
0.195272725	JUKFW
0.149121769	CBHZJQJYV
0.845089622	QPGR
0.089764241	XMHCXOGSLE
0.747704473	OZJIMU
0.447120688	HUV
0.846328479	RJXFFWAKI
0.662879585	BJPW
0.544507937	NCAJJF
0.688170044	KIIUUIMYD
0.885551989	TDOTBEB
0.046108461	KJR
0.30135065	WLRGH
0.283844363	CXPCRNTM
0.250267424	BZRBJUE
0.922632786	IEJIMJBF
0.756889171	AZKVGUCL
0.519571991	WAG
0.002902596	LEJAC
0.724469554	GHLMAUU
0.088206637	SRFZSLG
0.683021825	NTNBDIJAY
0.460816722	YHNJYEP
0.24476232	QGGAS
0.986800424	QTM
0.235942421	TYX
0.617244239	IJXATVP
0.740424253	HPXSZRQY
0.355984594	IJJHXY
0.953597928	JKPFIVEF
0.63778862	CGTFIP
0.559742053	RSPP
0.616027139	FJQMCFUBA
0.706513807	TUE
0.022184646	IUHIG
0.064825582	DNTRWV
0.710063928	HPC
0.332262361	EPZNA
0.550767694	YEHFRH
0.873257415	ELMBSOJ
0.556935776	HJRDNMQIZ
0.406377222	XSKIJ
0.861712368	JTHCZBR
0.187218304	FROGKIV
0.854449739	SMHTFPHOLU
0.724833888	CNPXDCGF
0.838497569	YYHBLNHY
0.179617433	RNUGAJHH
0.401938212	LTOUIRCQR
0.05654942	NYQCTMBDH
0.297722249	NXSILSURU
0.794507917	EXDYQSK
0.481642481	SFFSXOSQOU
0.964669905	TJPFHBCD
0.854532264	SUMEQFU
0.968880856	AEF
0.434768348	HRMYLMHSKA
0.231360473	ZWTJHMG
0.311839776	QRGDLOODNV
0.34660824	IWNUNXCB
0.803619723	GHXX
0.358355872	SFMSNCT
0.102524942	KYN
0.848895342	YZRMGDPB
0.011968697	YXQCI
0.492954616	TBVCUMKMTQ
0.27095238	FLHRIYL
0.990398907	QXBUGDN
0.217967796	PATIS
0.553103931	TPN
0.592631797	OVHCM
0.8897342	MZTLTAZNQ
0.964651241	FHYCCBLHZ
0.490985494	AXVGG
0.073543361	PHQL
0.706632211	VBWDLQ
0.332535813	EXXSOEXO
0.476080923	PEXVJ
0.414072969	GMHNPCLEK
0.604396355	FEJDQ
0.514911192	HVH
0.90939583	BRCWOMUMCE
0.730588183	VDHMGRYHKP
0.677212661	OTBSZJF
0.467963579	YJOOC
0.118087664	LBMMAPFGNM
0.703564283	JFQKVFSF
0.757384549	BTSFA
0.978957107	DMHCG
0.582956951	LWNKWUKUVS
0.982785283	ZNTPFZXCBQ
0.61982365	OWRUB
0.902827637	RPDKIU
0.329058098	IUEKZEV
0.874454951	FFCCCP
0.157009524	ENWVGMOHHW
0.139338176	QJJ
0.322313393	CCXTXX
0.727080897	DPAWGLZEDR
0.444744116	RXCJHMOC
0.68551763	WAZBHQAL
0.734578562	MRAN
0.161067359	AQDFEXVCG
0.439805624	VXKTHFK
0.452471828	IJDYFQSGLG
0.649530896	BOWFQWKRX
0.603802638	UQMPTQKC
0.511267604	FYAR
0.107187518	GLOWCYOTW
0.612358573	BVUAL
0.300301284	CYYJS
0.093518013	MUP
0.722221043	JIQJTZWYT
0.51691082	QQFZA
0.095067348	IACBYL
0.818808007	IHZQYNRUKP
0.434988314	NPNSCXMQZE
0.51594064	ZOAXH
0.368519195	APRYYJM
0.396279255	WGWPCOYUPP
0.464516579	LXDYEJ
0.892877427	FSSZWXLKB
0.235213889	TBEAOHLRA
0.775920516	BFXILCKC
0.723628977	BEB
0.182062096	VGIO
0.844065409	KIINAJYDY
0.427374863	QZZ
0.432712816	HKPV
0.574374308	TIK
0.509673667	PNVYKJ
0.681437613	LVDZ
0.927994873	GVISMJG
0.102183941	ZMMJRWXDCT
0.240808349	UZQGH
0.971596395	AXNZL
0.573602456	ZEVMACSS
0.058732556	PFM
0.151533355	JFIGBXJ
0.970802851	QOYT
0.245712018	MTC
0.543848874	CHGCZW
0.259205821	PDIZKMIC
0.268323051	VSEAIR
0.541032454	CXSZDOHTO
0.155700214	TFFK
0.945152409	AMRQYT
0.782236356	UNWDVKO
0.201478373	DDSXEYZRX
0.296047907	PTWBULHHXV
0.982389843	ZPZB
0.541131739	GKKN
0.536954678	LMV
0.941417783	KKVHYZRQB
0.759875804	IRINK
0.747442017	IGGSESQ
0.159360825	OVIOAOOZKT
0.226479893	LJTUR
0.233817938	NTTGLJZKI
0.193429267	CPWQMSSDZY
0.537747651	BFPNB
0.989617748	CYFYPT
0.988969037	OWHMHZTZE
0.902983499	RKK
0.867356995	MDX
0.72526029	WQMMO
0.721555912	JTBUXG
0.07541418	SXRPNVON
0.764867811	PXW
0.18192482	SXAF
0.449594742	TEUE
0.306794466	ILAN
0.028719445	FOFQEUXZ
0.093916216	IXUMUALO
0.034900827	EQZH
0.471173768	RAZM
0.885721632	JVLEH
0.056979964	XAPCR
0.637506231	THWEXFPMJR
0.067334535	QKOAACB
0.131797298	VQYXUWBZJ
0.074653425	BWF
0.385569412	GYKGUNZ
0.832417985	OIFA
0.686585577	MVAJ
0.345466272	UZYVKIPJ
0.680171466	ADODDUCOJ
0.59131529	KNHIVBXKCY
0.064751114	ELHUTD
0.191994513	UDPGMVF
0.114584319	OOHPFWTUYC
0.9403891	WDGD
0.936599778	QNSI
0.600933981	VKJ
0.645752046	UKLH
0.866137909	PULXA
0.470435268	OQJGYQMFSJ
0.132453159	XZWNFKBCOJ
0.013066373	GGFWSFTNA
0.214876413	JOTUHEIV
0.679569142	HRO
0.733362294	GZTGIFZIMS
0.777443477	IPVIMQJBWM
0.883621363	NLR
0.77955788	WMCNHYST
0.240977569	BTY
0.839147017	HMJ
0.599749476	UKOSHIVR
0.822093043	ZHIOX
0.369445806	OYDZM
0.760323172	AGCM
0.46877477	MZRUB
0.980008952	UMZMFK
0.146600474	JNFPRAAM
0.758395214	VGTZW
0.70974772	IDRNYGE
0.791563581	SLEJEBTH
0.291323192	HFBSYGJ
0.582681672	GQNULSPCEF
0.026281033	KBVAYVN
0.204940797	ZMPFJ
0.754735073	MKAHJGBM
0.780393241	RJFXKUFXF
0.155809348	CJUPECGAD
0.405176858	XSJHY
0.565561856	BDXDJ
0.273456003	IHXNFH
0.987322651	QEXPSNXZOF
0.840594523	PXI
0.580944699	RFATSBUW
0.925947967	UPYQLTK
0.88472442	CORKY
0.019026688	PPZNV
0.645691063	YMAJPLH
0.576076951	QBYTZVAZZN
0.992509179	REE
0.061019077	DKOAFFXU
0.340173979	DHMTYLGU
0.70750151	GFZJGBHX
0.803585392	QYXPWE
0.351052681	HHGZMO
0.224500121	SZHV
0.777734793	XRKO
0.39185174	HWKNKWWLV
0.127961481	NSHYLZU
0.408068154	LJOQZC
0.970446772	UPMMK
0.260052107	GVKGD
0.649607897	NHWQJX
0.057231102	FAOF
0.470031377	YYZQPPRU
0.78947873	ADP
0.471527013	MCXRFCBG
0.451007197	SYR
0.505814708	DQBPO
0.894890035	AEYKSKGKCM
0.068167257	PVHEVPB
0.21190405	TOIH
0.192423471	LRRZLFSIBY
0.858497804	NPQ
0.784907928	RAOWT
0.016586372	AJVL
0.529378952	NYKARXTF
0.212924894	DBTJOW
0.892257692	MQAXG
0.084080948	ZQIVSKOHI
0.41126676	GOUIFTHIL
0.800590191	PFS
0.183052909	CNTCNC
0.262025605	SMVEVO
0.894264737	SYZCW
0.99198784	OYFFBOJW
0.958485518	YWXNGVFBYX
0.275204207	LGRJDFLTER
0.895649865	DDT
0.726058794	LEJLUXUI
0.778104897	JWLDI
0.287896492	XHGHZJHMLE
0.129423894	PRAKWTUZLG
0.737511139	JPM
0.768021	SZLDUHJF
0.196573216	XJBTZMECOW
0.758416686	HOOPUCGFX
0.40882792	ZRYTTP
0.37785552	QFTFZQEP
0.321998402	NWPUXK
0.969489815	DYWRWPL
0.09482052	WHQLGZYBW
0.195953849	BXECPI
0.579214216	LJJC
0.989818326	XPETTUNGS
0.939689911	RXBPQVQ
0.256806503	UJQAMU
0.596161527	XQP
0.011611632	TJAPLV
0.176305304	BVBZ
0.510823895	AGPTT
0.213808607	MRGLIFPVQ
0.84429834	ZUNZF
0.180170458	DGQSA
0.26201617	EXZXXFOYE
0.070771374	FUL
0.921013449	LGWYUZBB
0.728301651	FIXUZZUC
0.895644982	QYQGOK
0.415121798	TRGEBN
0.573586297	BUAZYFMUP
0.567849313	CKXYVVDAMK
0.832861004	HSX
0.541400179	JHANCSEZ
0.072517175	TUYTMMBKUS
0.831790296	QTTD
0.323877518	NAEOIYZUOS
0.28557358	TOE
0.398238336	AECB
0.502484984	NTST
0.617468321	JAQTZZNJ
0.574536072	WFDWLO
0.724225618	DXSSDF
0.658116389	BOJHP
0.320908435	FFIJSCYRLV
0.353370143	JHLYCDDOPP
0.890008403	URYDUHM
0.948773832	CDGH
0.755672549	CWBOFGU
0.388109763	KPPL
0.465940567	EXBKN
0.040201876	CBZLTY
0.489240596	LALQTAMXA
0.466597184	VNRGRJLS
0.875182663	VWSGSSCKIP
0.784983261	ATKV
0.925418038	NYYAFDEKUB
0.664484796	JNC
0.595351161	WQEDXL
0.900541289	ZPNUNXWOQ
0.841267198	QGNMXMQS
0.605538963	XQKUCWSWJ
0.236183504	MZQMUDL
0.231339883	HITMMDVIIT
0.606447896	MJFQBHQ
0.289706053	QISUIIBGVA
0.78037296	LGR
0.345919084	AAWOSMV
0.532073953	BCVQDJJV
0.51228704	VYWAY
0.423034933	ETX
0.803155577	WPS
0.282259227	KRFGH
0.226719492	MRCYCBHHSZ
0.475856928	NWYLB
0.245085222	FJLYSAMHUF
0.275158526	OCY
0.666172454	JKJDY
0.630607113	NJSW
0.303128589	QVTXAYQSZR
0.708315907	MBNTP
0.66193036	ZEPJZZEG
0.954794553	UVTOBE
0.706865347	TCO
0.007834574	YRLJH
0.491207652	NPA
0.696033302	XBULPWDJR
0.877107326	UHJPRSINJ
0.240218705	ORQUAHRHWS
0.200423521	XNQ
0.543185301	XJDJWY
0.760158863	AYVWZAWHT
0.835605485	DRBB
0.84439345	QOWKLZM
0.324525549	CDJOQGRX
0.214078025	OZRBGG
0.288786952	IFEO
0.521134991	XTB
0.708859333	GYSDBZ
0.33371835	VXUJEJMRZZ
0.846243021	ZCAQGVXT
0.817158119	JPTNQWGE
0.668400617	BUYLOW
0.157045957	CGIHJEKSWF
0.61285502	CHHHXI
0.93075287	RIAHVFMG
0.853750531	AGS
0.536052192	WAJWEEGQMI
0.970914343	YBFGZZE
0.967083693	FHTRAJVCUR
0.196535358	MJEOUNEFOW
0.647622309	ABB
0.262557138	WBHKAMM
0.928748132	NRHSTVNERI
0.696385012	TRC
0.056735769	OOJ
0.511689698	TCUTKZPPAZ
0.981873973	DXZKLPTNVG
0.418698811	AFCRX
0.005058387	QNVRVILRR
0.89096888	CCTFIGO
0.820323767	QKPRHVDQ
0.223671502	OJNWC
0.10601996	OSIIA
0.508629304	GLFLUHSGUU
0.504763017	JVHKBU
0.073361065	RSMOVQODC
0.277120412	ZIDXNTWF
0.681517729	ILQM
0.460175103	VDRU
0.976702487	TPVYILARWO
0.238308522	GDUIAZQPH
0.74454264	TDJCFPU
0.492254508	USKEFDKMY
0.387335252	XRJDAVA
0.362348806	RMTQDU
0.206285921	CBINU
0.522877529	QVHZM
0.214844761	NYJLI
0.867992257	YMOM
0.351994604	YEQCJ
0.127537733	FEXGOQ
0.639823973	WUEYXJAWTV
0.216342655	HAEJCDLAVF
0.907886149	SOBGXWQ
0.875111007	BTXTQAJ
0.668799267	KFVPRDKUGG
0.312194139	AFCHBOZCGU
0.966783665	EYM
0.545812882	MDQ
0.211007258	CMWT
0.240165018	FBROT
0.968514348	LMYAHZSN
0.36118174	GZHGFC
0.747121807	KSX
0.373437552	NTKBNBK
0.221186733	ZSVADUSSR
0.530734434	NFQR
0.209907451	TXSMOFN
0.094267215	NZB
0.440870896	FQKUIGI
0.381735656	TGDBVHDIM
0.739999944	IBAGVK
0.782188066	LQCBTFOB
0.803862255	VER
0.026321054	EJP
0.468708738	PXYDMA
0.823973582	FDZ
0.586504236	TQFUVU
0.658601744	WSZA
0.666040351	HFYWMOWR
0.824126263	GMGHHJZBH
0.255529712	DUPBOMVMR
0.185281488	GEGGU
0.281039008	OPCPXCRY
0.227565652	ITGOSFZZ
0.528916957	JZLNRLRXYN
0.10130865	UIAEUNQCSH
0.966793283	MVIBHQQ
0.386543146	GUL
0.305702094	GLRKKTNV
0.018395048	ZTUIK
0.442299906	WUB
0.601280901	NSRJKDQ
0.358116324	GIGZOTW
0.323445611	ZDPLNJP
0.871373348	ZTU
0.41301001	RFWXLJITG
0.671598228	RGASDCRFT
0.175577845	NRJOQFITLM
0.283900153	YZXNLRPO
0.306256471	XEYPDQMKLW
0.7081919	MPBRRPBQC
0.876716565	SUFAZVIQ
0.930820716	QWIMNOIJN
0.022083142	RUJ
0.280652576	GGPSKLF
0.423874448	ATNDICQAN
0.322703725	ESQVXJYSX
0.878168257	RCAM
0.779227419	LQFX
0.767445755	EDDN
0.84066598	KKUDW
0.841334225	MIFRXXOWZ
0.788716202	FOBK
0.457431621	XMLWD
0.994997201	BXGO
0.987414765	VIQS
0.349960226	LGMYCBO
0.427524062	JECXMCO
0.555779917	KOJYJCRHR
0.190701751	WBTJFMRJ
0.934805044	JQUM
0.86367678	ECEKT
0.433798414	LEDFKFMDL
0.334338364	AFCFWCHBMK
0.801755628	UZTWA
0.080460219	AVWRPG
0.995603915	SHLW
0.165261019	FFLO
0.432109218	MMOTB
0.191826594	HZCOOYT
0.813900728	APQVQLEOIY
0.795972525	WPWI
0.392160042	GYKL
0.043429328	ZNX
0.513091796	MKHXVLVR
0.050593846	XZYWGQJ
0.330200185	HSLDJQYN
0.400681152	LZHFTWPON
0.229548877	WCQPCQOHKC
0.866980099	GMORJX
0.115437699	LFSJKXJNR
0.698747008	OULNXRPTL
0.432082581	FDIV
0.021674774	NRB
0.913280619	AMVNSH
0.162537804	UNPZNBL
0.18059397	YVGEBXV
0.711529085	HVDXRNWZ
0.193970182	IHBRBLTMZD
0.641268386	PMVKC
0.831504092	OZBFRMGONV
0.934241414	AQXBFCM
0.507014355	DSOB
0.085476831	ENE
0.575870344	LVHT
0.19778344	MFP
0.716083263	APRUCCGHVU
0.170976835	HHV
0.57101297	MMAKL
0.186241838	CUSYF
0.721323322	TUJ
0.996754221	BALKTGB
0.205967441	LZFJNUBUAW
0.656280726	QKGEAV
0.774135523	QDFVE
0.591946221	BFLB
0.379541813	FLPRULM
0.779621932	EGMSC
0.387212834	PYZ
0.013035379	LZE
0.147028261	XZK
0.695575447	RZCH
0.420490093	CQMGKSEJY
0.05924635	LBHCKNE
0.597082484	GSYF
0.01963685	GYLWUCTA
0.069679925	JLNDIPNXR
0.138021354	XPMJWV
0.302687838	EHLGM
0.885520233	UKAKUPUVSL
0.850707812	PRD
0.143600719	OSDEC
0.482376153	CHJTPX
0.59918142	SVXVHDZMQ
0.495992036	VESHNLIZXF
0.777896832	HXRJK
0.126638783	EOE
0.367603872	LIK
0.514516004	DEDZJWBT
0.123676714	THEJYZDKU
0.313018581	YAU
0.660396742	QIKHDMTL
0.87682064	EXORWRCN
0.188129736	MOBHCXC
0.594939948	NHOCF
0.688928096	EYCSSRHG
0.001604385	IGJHPK
0.190595927	CEJ
0.304450609	EPKFLOTN
0.775127568	FQILN
0.713042031	VQITKZDZ
0.598939788	IRGCNSWAXX
0.98198826	MGYTZK
0.434456061	SYOLZBSMLM
0.330663002	LRACN
0.248112615	CMHXXIQ
0.934738256	WIPG
0.935602729	AHTXC
0.361266829	AJVNEMPI
0.243216038	DDLNDH
0.984555172	MRJYJDZWA
0.462926522	WUKNCVKMT
0.959097986	JPG
0.04905247	VGCHMWDHRE
0.095309676	SEHQOK
0.965270549	BNCYAKW
0.868809855	ZUICT
0.023681666	XDPJRA
0.10517315	BDB
0.188526315	DOMMJ
0.453460339	ZXEKLDXR
0.898573097	UGHQGORT
0.84170464	PYUZCHT
0.132881096	GXTVYLUWK
0.710899076	IEYWC
0.262035397	LCG
0.579704546	OHACSTPVRZ
0.761084308	DVHTECCGI
0.939030681	GSRBH
0.998581224	IXZWW
0.677788062	MWBAQEAS
0.269482271	YLRFGNU
0.435836147	QSMRMS
0.5489697	OBR
0.759276899	JTBOAUPOLL
0.800567135	JDNIJSHAI
0.946855158	YDYPTKGU
0.632324339	XSOX
0.394054925	YSJEZULSV
0.696573325	UTUCWVVUQG
0.409929636	TADBEAZ
0.082230837	ZQHWBM
0.362613417	BKX
0.207475597	DRLCALPB
0.199957867	ZZXTQEZ
0.383268946	LYHHE
0.042068839	OZEEJVEG
0.364959695	IVJILOMNY
0.774832123	ENXP
0.972724724	KYAYJAZ
0.022672306	CSWBU
0.439604466	UTHZSCU
0.487213109	VIO
0.999872639	DEJ
0.05031715	CCLCECFNM
0.016938101	TDWVKRML
0.440219522	OCTUEKJPTR
0.889305825	OAPJMZUWEJ
0.637563691	DYTFXAJP
0.671499881	ORCMZKDZUI
0.434457733	WFTLXPOL
0.176683825	YIWCVEDI
0.972795632	OGLUITW
0.990075184	RWLSEDQZ
0.02204542	RZTPM
0.74188913	XHYITOFX
0.818287827	IRZTEUJEN
0.532794396	PXWZYUBDV
0.291224483	YXUNAHQ
0.942956827	IVE
0.857996061	USJZFFD
0.400738002	EUCEMSOS
0.160205197	APZ
0.832901577	WONTDMFBJ
0.880722117	HQGLJDU
0.773647449	BOZUBSA
0.816670508	HFP
0.865383124	JVAMBQEXR
0.083970334	XFJR
0.365799699	JIVESTI
0.904738485	YQYYKZER
0.791626604	HEROAOYK
0.401671151	NTHA
0.857760258	ORJBFU
0.993971368	QGJSY
0.244420408	XJRHKLGE
0.650718125	RJE
0.972972015	GPPGDQJF
0.420055022	YDXDVGQRL
0.162863747	CPOVMQUL
0.094004137	TWPGSKP
0.808700241	QMUKNZCQ
0.388585658	BEX
0.646741663	WBTKTLYDLH
0.695972107	TEOQP
0.794311286	DLUOFHTU
0.445951589	FHXYAZDGW
0.290668856	PCQEECHOR
0.086128864	ZONNZS
0.346276768	WBVTSR
0.864248599	GBZ
0.393925242	MGWPRXCKCU
0.667810383	SGOYANABI
0.598494362	JGV
0.72753375	ECJCDIZBD
0.261522098	ZIAVI
0.378058166	SJNVPOYWZK
0.94846685	FKRSNEUE
0.397549816	BQVR
0.249018427	AMQOEAC
0.494321974	NVN
0.748784036	VTEIIL
0.552330124	KNGRMXYDEP
0.831893221	LXE
0.452758805	JQM
0.190006226	ZZWEDHMNBC
0.826415556	CKERXSUI
0.730613572	SGEF
0.83944412	JRYSIWDC
0.734281221	DPS
0.870062607	ZCYPSPXNLZ
0.957030784	XFLPEE
0.676877375	MMOGMH
0.468140518	XOM
0.527081715	BEIGVGXV
0.695258948	UYHABTPL
0.413704681	ACLCXONW
0.022927484	UFSPSIQF
0.456029457	REOIPWJPYX
0.12727669	KUD
0.779129518	ISSRGEVZVX
0.542601099	ZEQDYOPYZ
0.499553438	WTBAG
0.975342737	CWOKJRRZ
0.445346181	JQFIVNJWX
0.914754526	KHSPTHRNI
0.95690901	GMGDVYFTRO
0.68473363	SWAAEY
0.558038118	MJPUWPZMF
0.563282916	BPDRRFA
0.820671879	PTFIIKAJ
0.71411972	QICDIF
0.647630564	NRS
0.03096357	NHVFGPQSO
0.552086326	OBGR
0.505665342	WLBWGZSWLB
0.706931158	KNFVVCHMIU
